identity_id,platform,direct_group,parent_group,effective_privilege,is_nested_admin
ID0365,AD,GG-Git-Users,GG-Dev-Staff,standard,False
ID0365,AD,GG-VPN-Access,,standard,False
ID0365,AWS,arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess,,standard,False
ID0365,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0365,AWS,arn:aws:iam::aws:policy/CloudWatchLogsReadOnlyAccess,,standard,False
ID0366,AD,GG-IT-Staff,GG-Infra-Ops,standard,False
ID0366,AD,GG-Infra-Ops,GG-Domain-Admins,elevated,True
ID0366,AD,GG-ServiceDesk,GG-Infra-Ops,standard,False
ID0366,AWS,arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess,,standard,False
ID0366,AWS,arn:aws:iam::aws:policy/CloudWatchLogsReadOnlyAccess,,standard,False
ID0367,AD,GG-IT-Staff,GG-Infra-Ops,standard,False
ID0367,AD,GG-Infra-Ops,GG-Domain-Admins,elevated,True
ID0367,AD,GG-ServiceDesk,GG-Infra-Ops,standard,False
ID0367,AD,GG-Domain-Admins,,admin,True
ID0367,AWS,arn:aws:iam::aws:policy/AdministratorAccess,,admin,True
ID0368,AD,GG-Dev-Staff,,standard,False
ID0368,AD,GG-Git-Users,GG-Dev-Staff,standard,False
ID0368,AD,GG-VPN-Access,,standard,False
ID0368,AWS,arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess,,standard,False
ID0368,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0368,AWS,arn:aws:iam::aws:policy/CloudWatchLogsReadOnlyAccess,,standard,False
ID0369,AD,GG-IT-Staff,GG-Infra-Ops,standard,False
ID0369,AD,GG-Infra-Ops,GG-Domain-Admins,elevated,True
ID0369,AD,GG-ServiceDesk,GG-Infra-Ops,standard,False
ID0369,AD,GG-Domain-Admins,,admin,True
ID0369,AWS,arn:aws:iam::aws:policy/AdministratorAccess,,admin,True
ID0370,AD,GG-IT-Staff,GG-Infra-Ops,standard,False
ID0370,AD,GG-Infra-Ops,GG-Domain-Admins,elevated,True
ID0370,AD,GG-ServiceDesk,GG-Infra-Ops,standard,False
ID0370,AWS,arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess,,standard,False
ID0370,AWS,arn:aws:iam::aws:policy/CloudWatchLogsReadOnlyAccess,,standard,False
ID0371,AD,GG-Dev-Staff,,standard,False
ID0371,AD,GG-Git-Users,GG-Dev-Staff,standard,False
ID0371,AD,GG-VPN-Access,,standard,False
ID0371,AWS,arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess,,standard,False
ID0371,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0371,AWS,arn:aws:iam::aws:policy/CloudWatchLogsReadOnlyAccess,,standard,False
ID0372,AD,GG-IT-Staff,GG-Infra-Ops,standard,False
ID0372,AD,GG-Infra-Ops,GG-Domain-Admins,elevated,True
ID0372,AD,GG-ServiceDesk,GG-Infra-Ops,standard,False
ID0372,AD,GG-Domain-Admins,,admin,True
ID0372,AWS,arn:aws:iam::aws:policy/AdministratorAccess,,admin,True
ID0373,AD,GG-Dev-Staff,,standard,False
ID0373,AD,GG-Git-Users,GG-Dev-Staff,standard,False
ID0373,AD,GG-VPN-Access,,standard,False
ID0373,AD,GG-Domain-Admins,,admin,True
ID0373,AWS,arn:aws:iam::aws:policy/AdministratorAccess,,admin,True
ID0374,AD,GG-IT-Staff,GG-Infra-Ops,standard,False
ID0374,AD,GG-Infra-Ops,GG-Domain-Admins,elevated,True
ID0374,AD,GG-ServiceDesk,GG-Infra-Ops,standard,False
ID0374,AD,GG-Domain-Admins,,admin,True
ID0374,AWS,arn:aws:iam::aws:policy/AdministratorAccess,,admin,True
ID0375,AD,GG-Dev-Staff,,standard,False
ID0375,AD,GG-Git-Users,GG-Dev-Staff,standard,False
ID0375,AD,GG-VPN-Access,,standard,False
ID0375,AD,GG-Domain-Admins,,admin,True
ID0375,AWS,arn:aws:iam::aws:policy/AdministratorAccess,,admin,True
ID0376,AD,GG-IT-Staff,GG-Infra-Ops,standard,False
ID0376,AD,GG-Infra-Ops,GG-Domain-Admins,elevated,True
ID0376,AD,GG-ServiceDesk,GG-Infra-Ops,standard,False
ID0376,AWS,arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess,,standard,False
ID0376,AWS,arn:aws:iam::aws:policy/CloudWatchLogsReadOnlyAccess,,standard,False
ID0377,AD,GG-IT-Staff,GG-Infra-Ops,standard,False
ID0377,AD,GG-Infra-Ops,GG-Domain-Admins,elevated,True
ID0377,AD,GG-ServiceDesk,GG-Infra-Ops,standard,False
ID0377,AWS,arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess,,standard,False
ID0377,AWS,arn:aws:iam::aws:policy/CloudWatchLogsReadOnlyAccess,,standard,False
ID0378,AD,GG-IT-Staff,GG-Infra-Ops,standard,False
ID0378,AD,GG-Infra-Ops,GG-Domain-Admins,elevated,True
ID0378,AD,GG-ServiceDesk,GG-Infra-Ops,standard,False
ID0378,AWS,arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess,,standard,False
ID0378,AWS,arn:aws:iam::aws:policy/CloudWatchLogsReadOnlyAccess,,standard,False
ID0379,AD,GG-IT-Staff,GG-Infra-Ops,standard,False
ID0379,AD,GG-Infra-Ops,GG-Domain-Admins,elevated,True
ID0379,AD,GG-ServiceDesk,GG-Infra-Ops,standard,False
ID0379,AD,GG-Domain-Admins,,admin,True
ID0379,AWS,arn:aws:iam::aws:policy/AdministratorAccess,,admin,True
ID0380,AD,GG-IT-Staff,GG-Infra-Ops,standard,False
ID0380,AD,GG-Infra-Ops,GG-Domain-Admins,elevated,True
ID0380,AD,GG-ServiceDesk,GG-Infra-Ops,standard,False
ID0380,AD,GG-Domain-Admins,,admin,True
ID0380,AWS,arn:aws:iam::aws:policy/AdministratorAccess,,admin,True
ID0381,AD,GG-IT-Staff,GG-Infra-Ops,standard,False
ID0381,AD,GG-Infra-Ops,GG-Domain-Admins,elevated,True
ID0381,AD,GG-ServiceDesk,GG-Infra-Ops,standard,False
ID0381,AWS,arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess,,standard,False
ID0381,AWS,arn:aws:iam::aws:policy/CloudWatchLogsReadOnlyAccess,,standard,False
ID0382,AD,GG-IT-Staff,GG-Infra-Ops,standard,False
ID0382,AD,GG-Infra-Ops,GG-Domain-Admins,elevated,True
ID0382,AD,GG-ServiceDesk,GG-Infra-Ops,standard,False
ID0382,AD,GG-Domain-Admins,,admin,True
ID0382,AWS,arn:aws:iam::aws:policy/AdministratorAccess,,admin,True
ID0383,AD,GG-Dev-Staff,,standard,False
ID0383,AD,GG-Git-Users,GG-Dev-Staff,standard,False
ID0383,AD,GG-VPN-Access,,standard,False
ID0383,AWS,arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess,,standard,False
ID0383,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0383,AWS,arn:aws:iam::aws:policy/CloudWatchLogsReadOnlyAccess,,standard,False
ID0384,AD,GG-IT-Staff,GG-Infra-Ops,standard,False
ID0384,AD,GG-Infra-Ops,GG-Domain-Admins,elevated,True
ID0384,AD,GG-ServiceDesk,GG-Infra-Ops,standard,False
ID0384,AWS,arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess,,standard,False
ID0384,AWS,arn:aws:iam::aws:policy/CloudWatchLogsReadOnlyAccess,,standard,False
ID0385,AD,GG-Dev-Staff,,standard,False
ID0385,AD,GG-Git-Users,GG-Dev-Staff,standard,False
ID0385,AD,GG-VPN-Access,,standard,False
ID0385,AD,GG-Domain-Admins,,admin,True
ID0385,AWS,arn:aws:iam::aws:policy/AdministratorAccess,,admin,True
ID0386,AD,GG-Dev-Staff,,standard,False
ID0386,AD,GG-Git-Users,GG-Dev-Staff,standard,False
ID0386,AD,GG-VPN-Access,,standard,False
ID0386,AD,GG-Domain-Admins,,admin,True
ID0386,AWS,arn:aws:iam::aws:policy/AdministratorAccess,,admin,True
ID0387,AD,GG-Dev-Staff,,standard,False
ID0387,AD,GG-Git-Users,GG-Dev-Staff,standard,False
ID0387,AD,GG-VPN-Access,,standard,False
ID0387,AD,GG-Domain-Admins,,admin,True
ID0387,AWS,arn:aws:iam::aws:policy/AdministratorAccess,,admin,True
ID0388,AD,GG-Dev-Staff,,standard,False
ID0388,AD,GG-Git-Users,GG-Dev-Staff,standard,False
ID0388,AD,GG-VPN-Access,,standard,False
ID0388,AWS,arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess,,standard,False
ID0388,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0388,AWS,arn:aws:iam::aws:policy/CloudWatchLogsReadOnlyAccess,,standard,False
ID0389,AD,GG-Dev-Staff,,standard,False
ID0389,AD,GG-Git-Users,GG-Dev-Staff,standard,False
ID0389,AD,GG-VPN-Access,,standard,False
ID0389,AD,GG-Domain-Admins,,admin,True
ID0389,AWS,arn:aws:iam::aws:policy/AdministratorAccess,,admin,True
ID0390,AD,GG-IT-Staff,GG-Infra-Ops,standard,False
ID0390,AD,GG-Infra-Ops,GG-Domain-Admins,elevated,True
ID0390,AD,GG-ServiceDesk,GG-Infra-Ops,standard,False
ID0390,AD,GG-Domain-Admins,,admin,True
ID0390,AWS,arn:aws:iam::aws:policy/AdministratorAccess,,admin,True
ID0391,AD,GG-Dev-Staff,,standard,False
ID0391,AD,GG-Git-Users,GG-Dev-Staff,standard,False
ID0391,AD,GG-VPN-Access,,standard,False
ID0391,AWS,arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess,,standard,False
ID0391,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0391,AWS,arn:aws:iam::aws:policy/CloudWatchLogsReadOnlyAccess,,standard,False
ID0392,AD,GG-IT-Staff,GG-Infra-Ops,standard,False
ID0392,AD,GG-Infra-Ops,GG-Domain-Admins,elevated,True
ID0392,AD,GG-ServiceDesk,GG-Infra-Ops,standard,False
ID0392,AWS,arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess,,standard,False
ID0392,AWS,arn:aws:iam::aws:policy/CloudWatchLogsReadOnlyAccess,,standard,False
ID0393,AD,GG-Dev-Staff,,standard,False
ID0393,AD,GG-Git-Users,GG-Dev-Staff,standard,False
ID0393,AD,GG-VPN-Access,,standard,False
ID0393,AD,GG-Domain-Admins,,admin,True
ID0393,AWS,arn:aws:iam::aws:policy/AdministratorAccess,,admin,True
ID0394,AD,GG-Dev-Staff,,standard,False
ID0394,AD,GG-Git-Users,GG-Dev-Staff,standard,False
ID0394,AD,GG-VPN-Access,,standard,False
ID0394,AD,GG-Domain-Admins,,admin,True
ID0394,AWS,arn:aws:iam::aws:policy/AdministratorAccess,,admin,True
ID0395,AD,GG-Dev-Staff,,standard,False
ID0395,AD,GG-Git-Users,GG-Dev-Staff,standard,False
ID0395,AD,GG-VPN-Access,,standard,False
ID0395,AWS,arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess,,standard,False
ID0395,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0395,AWS,arn:aws:iam::aws:policy/CloudWatchLogsReadOnlyAccess,,standard,False
ID0396,AD,GG-Dev-Staff,,standard,False
ID0396,AD,GG-Git-Users,GG-Dev-Staff,standard,False
ID0396,AD,GG-VPN-Access,,standard,False
ID0396,AD,GG-Domain-Admins,,admin,True
ID0396,AWS,arn:aws:iam::aws:policy/AdministratorAccess,,admin,True
ID0397,AD,GG-Dev-Staff,,standard,False
ID0397,AD,GG-Git-Users,GG-Dev-Staff,standard,False
ID0397,AD,GG-VPN-Access,,standard,False
ID0397,AD,GG-Domain-Admins,,admin,True
ID0397,AWS,arn:aws:iam::aws:policy/AdministratorAccess,,admin,True
ID0398,AD,GG-IT-Staff,GG-Infra-Ops,standard,False
ID0398,AD,GG-Infra-Ops,GG-Domain-Admins,elevated,True
ID0398,AD,GG-ServiceDesk,GG-Infra-Ops,standard,False
ID0398,AD,GG-Domain-Admins,,admin,True
ID0398,AWS,arn:aws:iam::aws:policy/AdministratorAccess,,admin,True
ID0399,AD,GG-Dev-Staff,,standard,False
ID0399,AD,GG-Git-Users,GG-Dev-Staff,standard,False
ID0399,AD,GG-VPN-Access,,standard,False
ID0399,AD,GG-Domain-Admins,,admin,True
ID0399,AWS,arn:aws:iam::aws:policy/AdministratorAccess,,admin,True
ID0400,AD,GG-Dev-Staff,,standard,False
ID0400,AD,GG-Git-Users,GG-Dev-Staff,standard,False
ID0400,AD,GG-VPN-Access,,standard,False
ID0400,AD,GG-Domain-Admins,,admin,True
ID0400,AWS,arn:aws:iam::aws:policy/AdministratorAccess,,admin,True
